UniProtIds,Genes,ProteinGroups,ProteinNames,ProteinDescriptions,Valid,Comparison (group1/group2),Condition Numerator,Condition Denominator,# of Ratios,Group,AVG Group Quantity Denominator,AVG Group Quantity Numerator,AVG Log2 Ratio,Absolute AVG Log2 Ratio,% Change,Ratio,Standard Deviation,Pvalue,Qvalue,Degrees Of Freedom,Standard Error,Organisms,Protein Coverage,Molecular Weight,GO Biological Process,GO Molecular Function,GO Cellular Component,Database,Protein Existence,Sequence Version,FASTAName,FASTAHeader,# Unique Total Peptides,# Unique Total EG.Id
O75569,PRKRA,O75569,PRKRA_HUMAN,Interferon-inducible double-stranded RNA-dependent protein kinase activator A,TRUE,T / M,T,M,20,O75569,50.6005973815918,44.0633468627929,-0.20,0.20,-12.92,0.87,0,4.56E-01,5.91E-01,19,0.453677288081745,Homo sapiens,0%,34404.2,"protein phosphorylation,immune response,negative regulation of cell proliferation,response to virus,production of siRNA involved in RNA interference,gene silencing by RNA,pre-miRNA processing,cellular response to oxidative stress,production of miRNAs involved in gene silencing by miRNA,outer ear morphogenesis,middle ear morphogenesis,positive regulation of catalytic activity,skeletal system morphogenesis,positive regulation of intrinsic apoptotic signaling pathway","double-stranded RNA binding,protein binding,enzyme activator activity,enzyme binding,identical protein binding,protein homodimerization activity,poly(A) RNA binding","nucleoplasm,cytoplasm,cytosol,membrane,perinuclear region of cytoplasm",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|O75569|PRKRA_HUMAN Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapiens GN=PRKRA PE=1 SV=1,16,27
O75592,MYCBP2,O75592,MYCB2_HUMAN,E3 ubiquitin-protein ligase MYCBP2,TRUE,T / M,T,M,25,O75592,520.288940429687,217.425537109375,-1.26,1.26,-58.21,0.42,0,7.24E-01,6.85E-01,24,0.389228729575391,Homo sapiens,0.30%,510083.98,"transcription, DNA-templated,regulation of transcription, DNA-templated,protein ubiquitination","zinc ion binding,ligase activity","nucleus,membrane",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|O75592|MYCB2_HUMAN E3 ubiquitin-protein ligase MYCBP2 OS=Homo sapiens GN=MYCBP2 PE=1 SV=3,258,425
O75608,LYPLA1,O75608,LYPA1_HUMAN,Acyl-protein thioesterase 1,TRUE,T / M,T,M,20,O75608,90.7477722167968,44.3510589599609,-1.03,1.03,-51.13,0.49,0,1.16E-01,3.43E-01,19,0.378776329333658,Homo sapiens,0%,24669.57,"protein depalmitoylation,fatty acid metabolic process,negative regulation of Golgi to plasma membrane protein transport,regulation of nitric-oxide synthase activity","lysophospholipase activity,palmitoyl-(protein) hydrolase activity,lipase activity","cytoplasm,mitochondrion,cytosol,extracellular exosome",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|O75608|LYPA1_HUMAN Acyl-protein thioesterase 1 OS=Homo sapiens GN=LYPLA1 PE=1 SV=1,9,17
O75643,SNRNP200,O75643,U520_HUMAN,U5 small nuclear ribonucleoprotein 200 kDa helicase,TRUE,T / M,T,M,235,O75643,319.454345703125,421.424102783203,0.40,0.40,31.92,1.32,0,4.39E-01,5.82E-01,234,0.124394483034177,Homo sapiens,4.10%,244507.6,"cis assembly of pre-catalytic spliceosome,mRNA splicing, via spliceosome,osteoblast differentiation","ATP-dependent RNA helicase activity,protein binding,ATP binding,ATP-dependent helicase activity,poly(A) RNA binding","nucleus,nucleoplasm,spliceosomal complex,U5 snRNP,membrane,catalytic step 2 spliceosome",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O75643|U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2,152,239
O75694,NUP155,O75694,NU155_HUMAN,Nuclear pore complex protein Nup155,TRUE,T / M,T,M,90,O75694,947.514892578125,871.605895996093,-0.12,0.12,-8.01,0.92,0,7.73E-01,7.06E-01,89,0.228225145829457,Homo sapiens,5.80%,155199.15,"transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,RNA export from nucleus,mRNA export from nucleus,tRNA export from nucleus,protein import into nucleus,nuclear envelope organization,mitotic nuclear envelope disassembly,regulation of glucose transport,viral process,protein sumoylation,viral transcription,gene silencing by RNA,protein targeting to nuclear inner membrane,intracellular transport of virus,atrial cardiac muscle cell action potential,regulation of cellular response to heat","transporter activity,structural constituent of nuclear pore","nuclear envelope,membrane,nuclear membrane,nuclear pore inner ring",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|O75694|NU155_HUMAN Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1,54,87
O75695,RP2,O75695,XRP2_HUMAN,Protein XRP2,TRUE,T / M,T,M,10,O75695,17.1417331695556,16.0070705413818,-0.10,0.10,-6.62,0.93,0,5.92E-01,6.41E-01,9,0.500138695712643,Homo sapiens,2.90%,39641.06,"cell morphogenesis,protein folding,post-Golgi vesicle-mediated transport,cytoskeleton organization,visual perception,protein transport,positive regulation of GTPase activity,post-chaperonin tubulin folding pathway","actin binding,GTPase activator activity,protein binding,GTP binding,unfolded protein binding","cytoplasm,Golgi apparatus,centriole,plasma membrane,cytoplasmic vesicle,ciliary basal body,extracellular exosome,periciliary membrane compartment",sp,1,4,uniprot_sprot_2015-08-28_HUMAN,>sp|O75695|XRP2_HUMAN Protein XRP2 OS=Homo sapiens GN=RP2 PE=1 SV=4,7,7
O75718,CRTAP,O75718,CRTAP_HUMAN,Cartilage-associated protein,TRUE,T / M,T,M,20,O75718,35.6109619140625,51.1070213317871,0.52,0.52,43.51,1.44,0,2.87E-01,5.07E-01,19,0.274448679638371,Homo sapiens,0%,46561.87,"spermatogenesis,peptidyl-proline hydroxylation to 3-hydroxy-L-proline,protein stabilization,chaperone-mediated protein folding,negative regulation of post-translational protein modification",protein complex binding,"proteinaceous extracellular matrix,extracellular space,endoplasmic reticulum,endoplasmic reticulum lumen,macromolecular complex",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|O75718|CRTAP_HUMAN Cartilage-associated protein OS=Homo sapiens GN=CRTAP PE=1 SV=1,18,21
O75746,SLC25A12,O75746,CMC1_HUMAN,Calcium-binding mitochondrial carrier protein Aralar1,TRUE,T / M,T,M,100,O75746,455.470489501953,817.364990234375,0.84,0.84,79.46,1.79,0,6.88E-01,6.70E-01,99,0.194038014379734,Homo sapiens,4.40%,74761.89,"gluconeogenesis,aspartate transport,L-glutamate transport,malate-aspartate shuttle,response to calcium ion,L-glutamate transmembrane transport,L-aspartate transmembrane transport","L-glutamate transmembrane transporter activity,calcium ion binding,acidic amino acid transmembrane transporter activity,L-aspartate transmembrane transporter activity","mitochondrion,mitochondrial inner membrane,integral component of membrane,myelin sheath",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O75746|CMC1_HUMAN Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens GN=SLC25A12 PE=1 SV=2,32,38
O75821,EIF3G,O75821,EIF3G_HUMAN,Eukaryotic translation initiation factor 3 subunit G,TRUE,T / M,T,M,25,O75821,478.477386474609,283.073303222656,-0.76,0.76,-40.84,0.59,0,6.67E-01,6.63E-01,24,0.479999148060225,Homo sapiens,0%,35611.01,"formation of translation preinitiation complex,translational initiation,regulation of translational initiation,viral translational termination-reinitiation","nucleotide binding,RNA binding,protein binding,poly(A) RNA binding,translation initiation factor activity","cytoplasm,cytosol,eukaryotic translation initiation factor 3 complex,eukaryotic 43S preinitiation complex,eukaryotic 48S preinitiation complex,perinuclear region of cytoplasm,nucleus",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O75821|EIF3G_HUMAN Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens GN=EIF3G PE=1 SV=2,31,44
O75822,EIF3J,O75822,EIF3J_HUMAN,Eukaryotic translation initiation factor 3 subunit J,TRUE,T / M,T,M,5,O75822,30.9372692108154,18.5403118133544,-0.74,0.74,-40.07,0.60,0,6.28E-02,2.56E-01,4,0.472661794721881,Homo sapiens,0%,29062.4,"formation of translation preinitiation complex,cytoplasmic translation,translational initiation,regulation of translational initiation",translation initiation factor activity,"cytosol,eukaryotic translation initiation factor 3 complex,eukaryotic 43S preinitiation complex,eukaryotic 48S preinitiation complex",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O75822|EIF3J_HUMAN Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens GN=EIF3J PE=1 SV=2,20,27
O75828,CBR3,O75828,CBR3_HUMAN,Carbonyl reductase [NADPH] 3,TRUE,T / M,T,M,10,O75828,349.304382324218,392.61538696289,0.17,0.17,12.40,1.12,0,1.22E-01,3.51E-01,9,0.521427557749181,Homo sapiens,0%,30850.25,"phylloquinone catabolic process,cognition,oxidation-reduction process","3-keto sterol reductase activity,carbonyl reductase (NADPH) activity,NADPH binding","extracellular space,nucleoplasm,cytoplasm,cytosol",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|O75828|CBR3_HUMAN Carbonyl reductase [NADPH] 3 OS=Homo sapiens GN=CBR3 PE=1 SV=3,15,20
O75843,AP1G2,O75843,AP1G2_HUMAN,AP-1 complex subunit gamma-like 2,TRUE,T / M,T,M,35,O75843,196.702285766601,573.011291503906,1.54,1.54,191.31,2.91,0,2.45E-01,4.79E-01,34,0.388944137004864,Homo sapiens,2.40%,87116.58,"intracellular protein transport,viral process,vesicle-mediated transport",protein transporter activity,"Golgi membrane,Golgi apparatus,Golgi-associated vesicle,endosome membrane,membrane,AP-1 adaptor complex,transport vesicle",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|O75843|AP1G2_HUMAN AP-1 complex subunit gamma-like 2 OS=Homo sapiens GN=AP1G2 PE=1 SV=1,14,16
O75844,ZMPSTE24,O75844,FACE1_HUMAN,CAAX prenyl protease 1 homolog,TRUE,T / M,T,M,60,O75844,263.179168701171,248.655044555664,-0.08,0.08,-5.52,0.94,0,4.94E-01,6.14E-01,59,0.189260423289912,Homo sapiens,0%,54812.9,"proteolysis,nuclear envelope organization,prenylated protein catabolic process,CAAX-box protein processing","metalloendopeptidase activity,metalloexopeptidase activity,metal ion binding","nuclear inner membrane,endoplasmic reticulum membrane,membrane,integral component of membrane,extracellular exosome",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O75844|FACE1_HUMAN CAAX prenyl protease 1 homolog OS=Homo sapiens GN=ZMPSTE24 PE=1 SV=2,15,26
O75874,IDH1,O75874,IDHC_HUMAN,Isocitrate dehydrogenase [NADP] cytoplasmic,TRUE,T / M,T,M,45,O75874,2186.9990234375,1200.2548828125,-0.87,0.87,-45.12,0.55,0,5.19E-01,6.19E-01,44,0.338467033628066,Homo sapiens,0%,46659.29,"glyoxylate cycle,tricarboxylic acid cycle,isocitrate metabolic process,2-oxoglutarate metabolic process,NADPH regeneration,glutathione metabolic process,response to oxidative stress,female gonad development,response to steroid hormone,regulation of phospholipid catabolic process,regulation of phospholipid biosynthetic process,cell-cell adhesion","magnesium ion binding,isocitrate dehydrogenase (NADP+) activity,receptor binding,protein homodimerization activity,NADP binding,NAD binding,(R)-2-hydroxyglutarate dehydrogenase activity,cadherin binding involved in cell-cell adhesion","cytoplasm,mitochondrion,peroxisome,peroxisomal matrix,cytosol,cell-cell adherens junction,extracellular exosome",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O75874|IDHC_HUMAN Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens GN=IDH1 PE=1 SV=2,29,54
O75909,CCNK,O75909,CCNK_HUMAN,Cyclin-K,TRUE,T / M,T,M,5,O75909,10.2454690933227,12.9031829833984,0.33,0.33,25.94,1.26,0,5.78E-01,6.36E-01,4,0.726768386085988,Homo sapiens,0%,64239.76,"regulation of cyclin-dependent protein serine/threonine kinase activity,transcription from RNA polymerase II promoter,transcription elongation from RNA polymerase II promoter,protein phosphorylation,cellular response to DNA damage stimulus,mitotic nuclear division,snRNA transcription from RNA polymerase II promoter,negative regulation by host of viral genome replication,positive regulation of cyclin-dependent protein serine/threonine kinase activity,positive regulation of transcription from RNA polymerase II promoter,cell division,negative regulation of cell cycle arrest,positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","protein serine/threonine kinase activity,cyclin-dependent protein serine/threonine kinase activity,protein binding,RNA polymerase II carboxy-terminal domain kinase activity,cyclin-dependent protein serine/threonine kinase regulator activity,protein kinase binding","cyclin K-CDK12 complex,cyclin K-CDK13 complex,nucleus,nucleoplasm",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O75909|CCNK_HUMAN Cyclin-K OS=Homo sapiens GN=CCNK PE=1 SV=2,11,17
O75915,ARL6IP5,O75915,PRAF3_HUMAN,PRA1 family protein 3,TRUE,T / M,T,M,20,O75915,223.14810180664,509.109405517578,1.19,1.19,128.15,2.28,0,6.44E-01,6.55E-01,19,0.363502225676175,Homo sapiens,5.90%,21614.7,"negative regulation of L-glutamate transport,intrinsic apoptotic signaling pathway in response to oxidative stress,negative regulation of mitochondrial membrane potential,L-glutamate transport,positive regulation of stress-activated MAPK cascade,positive regulation of apoptotic process,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",molecular_function,"endoplasmic reticulum,endoplasmic reticulum membrane,cytoskeleton,plasma membrane,membrane,integral component of membrane,extracellular exosome",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|O75915|PRAF3_HUMAN PRA1 family protein 3 OS=Homo sapiens GN=ARL6IP5 PE=1 SV=1,4,6
O75923,DYSF,O75923,DYSF_HUMAN,Dysferlin,TRUE,T / M,T,M,45,O75923,351.458404541015,246.596572875976,-0.51,0.51,-29.84,0.70,0,1.39E-02,1.04E-01,44,0.289915842020275,Homo sapiens,0.40%,237294.95,"plasma membrane repair,vesicle fusion,muscle contraction","calcium ion binding,protein binding,phospholipid binding,calcium-dependent phospholipid binding","endosome,early endosome,late endosome,plasma membrane,integral component of membrane,lamellipodium,endocytic vesicle,T-tubule,cytoplasmic vesicle membrane,sarcolemma,extracellular exosome",sp,1,1,uniprot_sprot_2015-08-28_HUMAN,>sp|O75923|DYSF_HUMAN Dysferlin OS=Homo sapiens GN=DYSF PE=1 SV=1,22,23
O75955,FLOT1,O75955,FLOT1_HUMAN,Flotillin-1,TRUE,T / M,T,M,70,O75955,240.564758300781,432.733673095703,0.85,0.85,79.88,1.80,0,8.60E-02,3.03E-01,69,0.285803495374291,Homo sapiens,0%,47355.28,"membrane raft assembly,positive regulation of cytokine production,positive regulation of protein phosphorylation,regulation of receptor internalization,axonogenesis,extracellular matrix disassembly,positive regulation of protein binding,positive regulation of synaptic transmission, dopaminergic,positive regulation of interferon-beta production,dsRNA transport,positive regulation of heterotypic cell-cell adhesion,positive regulation of toll-like receptor 3 signaling pathway,response to endoplasmic reticulum stress,regulation of Rho protein signal transduction,plasma membrane raft assembly,positive regulation of endocytosis,positive regulation of skeletal muscle tissue development,protein homooligomerization,positive regulation of cell adhesion molecule production,protein kinase C signaling,cellular response to exogenous dsRNA,establishment of protein localization to plasma membrane,positive regulation of myoblast fusion,positive regulation of cell junction assembly,protein localization to membrane raft,positive regulation of cell-cell adhesion mediated by cadherin,regulation of toll-like receptor 4 signaling pathway","protease binding,protein binding,ionotropic glutamate receptor binding,protein heterodimerization activity","uropod,lysosomal membrane,endosome,early endosome,microtubule organizing center,plasma membrane,caveola,cell-cell junction,cell-cell adherens junction,focal adhesion,membrane,integral component of membrane,basolateral plasma membrane,flotillin complex,lamellipodium,cytoplasmic vesicle,centriolar satellite,sarcolemma,melanosome,cell-cell contact zone,membrane raft,extracellular exosome,apical plasma membrane,COP9 signalosome,cortical actin cytoskeleton",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,>sp|O75955|FLOT1_HUMAN Flotillin-1 OS=Homo sapiens GN=FLOT1 PE=1 SV=3,31,45
O75964,ATP5L,O75964,ATP5L_HUMAN,"ATP synthase subunit g, mitochondrial",TRUE,T / M,T,M,25,O75964,677.713623046875,363.134399414062,-0.90,0.90,-46.42,0.54,0,2.88E-02,1.70E-01,24,0.353043907247565,Homo sapiens,0%,11428.47,"ATP biosynthetic process,mitochondrial ATP synthesis coupled proton transport","hydrogen ion transmembrane transporter activity,transmembrane transporter activity,ATPase activity","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),mitochondrion,mitochondrial inner membrane,mitochondrial proton-transporting ATP synthase complex,extracellular exosome",sp,1,3,uniprot_sprot_2015-08-28_HUMAN,">sp|O75964|ATP5L_HUMAN ATP synthase subunit g, mitochondrial OS=Homo sapiens GN=ATP5L PE=1 SV=3",10,16
O76003,GLRX3,O76003,GLRX3_HUMAN,Glutaredoxin-3,TRUE,T / M,T,M,30,O76003,178.663970947265,230.881576538085,0.37,0.37,29.23,1.29,0,4.34E-01,5.80E-01,29,0.446670050816555,Homo sapiens,3.30%,37432.03,"regulation of the force of heart contraction,negative regulation of cardiac muscle hypertrophy,cell redox homeostasis,oxidation-reduction process","protein kinase C binding,protein binding,electron carrier activity,protein disulfide oxidoreductase activity,poly(A) RNA binding,metal ion binding,iron-sulfur cluster binding","nucleus,cell cortex,Z disc,dendrite,extracellular exosome",sp,1,2,uniprot_sprot_2015-08-28_HUMAN,>sp|O76003|GLRX3_HUMAN Glutaredoxin-3 OS=Homo sapiens GN=GLRX3 PE=1 SV=2,27,37
O76013,KRT36,O76013,KRT36_HUMAN,"Keratin, type I cuticular Ha6",TRUE,T / M,T,M,5,O76013,124.836059570312,203.168228149414,0.70,0.70,62.75,1.63,0,6.45E-01,6.55E-01,4,0.579676665376452,Homo sapiens,2.40%,52247.07,"biological_process,regulation of keratinocyte differentiation",structural constituent of epidermis,"intermediate filament,extracellular exosome",sp,2,1,uniprot_sprot_2015-08-28_HUMAN,">sp|O76013|KRT36_HUMAN Keratin, type I cuticular Ha6 OS=Homo sapiens GN=KRT36 PE=2 SV=1",3,3
